age,body_type,diet,drinks,education,height,pets,sex,smokes
34,overweight,regular,rarely,graduate,69.0,likes_pets,f,no
24,overweight,regular,rarely,student,71.0,unknown,m,no
31,average,regular,rarely,graduate,72.0,likes_pets,m,no
38,fit,regular,rarely,graduate,72.0,likes_pets,m,no
21,fit,regular,rarely,student,70.0,unknown,m,no
37,fit,regular,rarely,graduate,63.0,has_pets,f,no
32,average,regular,rarely,other,68.0,unknown,m,no
45,average,regular,rarely,graduate,64.0,has_pets,f,no
44,fit,regular,rarely,graduate,72.0,likes_pets,m,no
23,average,regular,rarely,graduate,69.0,unknown,m,no
25,fit,regular,rarely,student,68.0,likes_pets,m,no
27,fit,regular,rarely,student,68.0,unknown,m,no
19,average,regular,no,student,70.0,likes_pets,m,no
22,average,regular,rarely,graduate,73.0,unknown,m,smokes
28,fit,regular,often,graduate,71.0,likes_pets,m,no
28,average,regular,often,graduate,71.0,likes_pets,m,smokes
24,fit,regular,rarely,graduate,75.0,unknown,m,no
27,fit,regular,often,other,71.0,unknown,m,no
37,fit,regular,rarely,student,73.0,unknown,m,no
23,,regular,rarely,graduate,72.0,likes_pets,m,no
20,slim,regular,rarely,student,70.0,likes_pets,m,smokes
33,fit,regular,rarely,graduate,71.0,likes_pets,m,no
22,slim,regular,rarely,graduate,68.0,likes_pets,f,no
30,fit,regular,rarely,graduate,74.0,likes_pets,m,no
25,average,regular,rarely,graduate,69.0,unknown,m,smokes
29,fit,regular,rarely,graduate,64.0,unknown,f,no
29,slim,regular,rarely,graduate,68.0,likes_pets,m,no
33,average,regular,rarely,graduate,68.0,likes_pets,m,no
38,fit,regular,,graduate,63.0,has_pets,f,no
47,average,regular,often,student,72.0,unknown,m,no
28,overweight,regular,rarely,graduate,67.0,likes_pets,f,no
45,average,regular,rarely,other,72.0,has_pets,m,no
28,average,regular,rarely,graduate,70.0,likes_pets,m,smokes
50,fit,regular,rarely,graduate,66.0,likes_pets,f,no
25,fit,regular,rarely,student,75.0,likes_pets,m,no
33,average,regular,rarely,graduate,63.0,likes_pets,f,smokes
31,average,regular,rarely,graduate,73.0,likes_pets,m,smokes
20,fit,regular,,student,71.0,has_pets,m,no
41,average,regular,rarely,graduate,72.0,unknown,m,no
28,fit,regular,rarely,graduate,72.0,unknown,m,smokes
32,fit,regular,rarely,student,74.0,likes_pets,m,no
26,average,regular,rarely,other,65.0,unknown,f,smokes
36,fit,vegetarian,rarely,graduate,69.0,likes_pets,m,no
34,average,vegetarian,rarely,graduate,69.0,likes_pets,f,no
33,average,regular,rarely,other,77.0,unknown,m,no
33,overweight,regular,rarely,high_school,64.0,likes_pets,f,no
39,average,regular,rarely,graduate,72.0,likes_pets,m,no
27,fit,regular,rarely,graduate,67.0,unknown,m,no
34,overweight,regular,rarely,graduate,62.0,likes_pets,f,smokes
38,average,regular,,graduate,71.0,unknown,m,no
27,average,regular,rarely,graduate,70.0,has_pets,f,smokes
48,fit,regular,rarely,graduate,69.0,likes_pets,m,no
53,average,regular,often,graduate,72.0,likes_pets,m,no
54,fit,regular,no,student,71.0,likes_pets,m,no
23,average,regular,rarely,high_school,66.0,unknown,m,smokes
27,overweight,vegetarian,often,high_school,69.0,likes_pets,m,no
40,overweight,regular,rarely,graduate,64.0,likes_pets,f,no
41,fit,regular,rarely,graduate,73.0,unknown,m,no
29,fit,regular,rarely,graduate,70.0,likes_pets,f,no
24,fit,regular,rarely,graduate,66.0,unknown,m,no
45,overweight,regular,rarely,other,67.0,has_pets,f,no
23,overweight,regular,rarely,graduate,67.0,has_pets,f,smokes
41,fit,regular,rarely,other,72.0,unknown,m,no
48,fit,regular,rarely,graduate,67.0,likes_pets,f,no
26,,regular,rarely,graduate,67.0,likes_pets,f,no
27,overweight,regular,rarely,graduate,69.0,likes_pets,m,no
53,fit,regular,rarely,other,71.0,unknown,m,no
30,fit,regular,often,graduate,74.0,likes_pets,m,no
58,slim,regular,rarely,graduate,66.0,likes_pets,f,no
46,fit,regular,rarely,graduate,75.0,likes_pets,m,no
31,overweight,regular,rarely,graduate,64.0,likes_pets,f,no
28,average,regular,rarely,student,69.0,likes_pets,m,smokes
35,fit,regular,rarely,graduate,69.0,likes_pets,m,no
24,average,regular,rarely,other,67.0,unknown,f,no
26,average,regular,rarely,graduate,71.0,unknown,m,no
37,fit,regular,rarely,graduate,71.0,likes_pets,m,no
43,overweight,regular,rarely,graduate,72.0,likes_pets,m,no
38,slim,vegetarian,rarely,graduate,63.0,likes_pets,f,no
28,fit,regular,rarely,graduate,68.0,unknown,m,no
24,average,regular,often,graduate,75.0,unknown,m,no
23,slim,regular,rarely,student,71.0,has_pets,m,no
30,fit,regular,rarely,graduate,75.0,likes_pets,m,no
34,average,regular,rarely,graduate,69.0,likes_pets,m,no
25,average,regular,often,graduate,72.0,unknown,m,smokes
40,average,regular,rarely,other,70.0,likes_pets,m,smokes
38,fit,regular,rarely,graduate,72.0,unknown,m,no
29,fit,regular,rarely,graduate,67.0,likes_pets,m,no
31,fit,regular,often,graduate,68.0,unknown,m,no
41,overweight,regular,rarely,graduate,63.0,likes_pets,m,no
37,fit,regular,no,graduate,62.0,likes_pets,f,no
57,average,regular,rarely,graduate,67.0,unknown,m,no
30,,regular,,graduate,71.0,likes_pets,m,no
31,slim,regular,rarely,other,68.0,likes_pets,m,smokes
23,overweight,regular,rarely,graduate,67.0,has_pets,f,no
34,average,regular,rarely,other,66.0,has_pets,f,no
60,average,regular,rarely,other,73.0,has_pets,m,smokes
27,average,regular,rarely,graduate,74.0,likes_pets,m,smokes
29,overweight,regular,rarely,other,72.0,unknown,m,no
36,fit,regular,rarely,other,66.0,likes_pets,f,no
26,average,vegetarian,often,student,65.0,likes_pets,f,no
26,average,regular,rarely,other,72.0,likes_pets,m,no
23,fit,vegan,rarely,student,69.0,likes_pets,m,no
28,fit,regular,rarely,graduate,65.0,unknown,m,no
24,average,regular,rarely,other,76.0,unknown,m,no
31,fit,regular,rarely,graduate,67.0,unknown,m,no
48,fit,regular,rarely,other,71.0,unknown,m,no
62,fit,regular,often,graduate,70.0,likes_pets,m,no
40,fit,regular,rarely,graduate,69.0,likes_pets,m,no
28,slim,vegetarian,rarely,graduate,65.0,likes_pets,f,no
27,,regular,,graduate,69.0,has_pets,f,no
29,fit,regular,rarely,graduate,65.0,likes_pets,f,no
43,slim,regular,rarely,graduate,63.0,unknown,f,no
33,fit,regular,rarely,graduate,68.0,unknown,m,no
32,fit,regular,rarely,graduate,72.0,unknown,m,no
26,fit,regular,rarely,graduate,73.0,has_pets,m,smokes
31,average,regular,rarely,other,67.0,likes_pets,m,no
68,slim,regular,rarely,graduate,70.0,likes_pets,m,no
30,average,regular,rarely,graduate,70.0,unknown,m,no
27,slim,regular,rarely,other,73.0,unknown,m,no
35,average,regular,rarely,graduate,71.0,likes_pets,m,no
24,fit,vegetarian,rarely,graduate,65.0,unknown,f,no
31,fit,regular,rarely,graduate,68.0,has_pets,f,no
32,average,regular,rarely,graduate,63.0,likes_pets,f,no
22,fit,regular,rarely,student,66.0,likes_pets,f,no
43,overweight,regular,rarely,graduate,65.0,unknown,f,no
29,overweight,regular,rarely,graduate,67.0,likes_pets,f,no
26,average,regular,rarely,graduate,62.0,likes_pets,f,no
35,fit,regular,rarely,graduate,62.0,likes_pets,f,no
24,fit,regular,often,graduate,73.0,unknown,m,smokes
35,fit,regular,rarely,graduate,69.0,has_pets,m,no
40,overweight,regular,rarely,graduate,70.0,unknown,m,smokes
34,fit,regular,rarely,graduate,71.0,unknown,m,no
19,,regular,rarely,other,65.0,has_pets,f,no
29,fit,regular,rarely,student,73.0,unknown,m,no
36,,regular,rarely,graduate,74.0,unknown,m,no
23,fit,regular,rarely,other,60.0,likes_pets,f,no
56,fit,regular,rarely,graduate,70.0,likes_pets,m,no
64,fit,regular,rarely,graduate,70.0,likes_pets,m,no
28,fit,regular,rarely,graduate,71.0,likes_pets,m,no
22,overweight,regular,,high_school,72.0,unknown,m,no
39,overweight,regular,rarely,other,71.0,has_pets,m,no
33,average,regular,rarely,graduate,72.0,likes_pets,m,smokes
36,average,regular,often,graduate,72.0,likes_pets,m,no
39,fit,regular,rarely,graduate,69.0,likes_pets,m,no
23,average,regular,rarely,high_school,72.0,has_pets,m,smokes
49,fit,regular,rarely,graduate,64.0,unknown,f,no
37,overweight,regular,rarely,graduate,62.0,likes_pets,f,no
31,,vegetarian,often,graduate,68.0,likes_pets,f,smokes
41,average,regular,rarely,graduate,72.0,likes_pets,m,no
26,fit,regular,rarely,student,65.0,unknown,f,no
32,,regular,rarely,graduate,65.0,has_pets,f,no
54,overweight,regular,rarely,graduate,65.0,unknown,f,no
41,overweight,regular,rarely,other,69.0,likes_pets,m,no
26,average,regular,rarely,student,63.0,likes_pets,f,no
38,overweight,regular,rarely,graduate,64.0,likes_pets,f,no
39,fit,regular,rarely,graduate,65.0,likes_pets,f,no
30,fit,vegetarian,rarely,graduate,62.0,likes_pets,f,no
29,overweight,regular,rarely,student,67.0,likes_pets,f,smokes
38,fit,vegetarian,rarely,graduate,61.0,unknown,f,no
31,fit,regular,rarely,graduate,68.0,likes_pets,f,no
27,average,regular,rarely,graduate,66.0,likes_pets,f,no
32,fit,regular,rarely,graduate,72.0,unknown,m,no
27,overweight,regular,often,graduate,70.0,likes_pets,f,smokes
52,fit,regular,no,student,65.0,likes_pets,m,no
37,fit,regular,rarely,graduate,66.0,unknown,f,no
30,fit,regular,,student,68.0,likes_pets,f,no
35,average,regular,rarely,graduate,61.0,unknown,f,no
29,average,regular,rarely,graduate,65.0,unknown,f,smokes
40,fit,regular,rarely,other,67.0,likes_pets,m,no
56,average,regular,rarely,graduate,65.0,likes_pets,f,no
64,fit,vegetarian,rarely,graduate,61.0,likes_pets,f,no
30,average,regular,rarely,other,73.0,unknown,m,no
32,fit,regular,rarely,other,70.0,has_pets,m,no
27,overweight,regular,rarely,graduate,63.0,unknown,f,no
29,average,regular,rarely,graduate,61.0,likes_pets,f,no
24,average,regular,rarely,other,60.0,unknown,f,smokes
31,slim,vegetarian,often,graduate,64.0,unknown,f,no
28,fit,regular,rarely,other,71.0,unknown,m,no
25,slim,regular,rarely,other,62.0,likes_pets,f,no
28,average,regular,rarely,graduate,68.0,likes_pets,f,smokes
29,fit,regular,rarely,graduate,69.0,likes_pets,m,no
22,overweight,regular,rarely,other,76.0,unknown,m,smokes
33,fit,regular,rarely,other,68.0,has_pets,f,no
49,average,regular,rarely,graduate,60.0,likes_pets,f,no
33,,regular,rarely,graduate,68.0,unknown,m,no
29,fit,regular,rarely,graduate,63.0,likes_pets,f,no
46,average,regular,rarely,graduate,66.0,likes_pets,f,no
31,fit,regular,,other,69.0,unknown,m,no
47,fit,regular,rarely,graduate,74.0,likes_pets,m,no
41,fit,vegan,rarely,graduate,70.0,likes_pets,m,no
26,fit,regular,rarely,other,72.0,likes_pets,m,no
39,fit,regular,rarely,graduate,68.0,unknown,m,no
25,fit,regular,rarely,other,71.0,unknown,m,no
44,average,regular,rarely,graduate,67.0,unknown,f,no
27,,regular,rarely,graduate,69.0,unknown,f,no
37,slim,regular,rarely,other,63.0,unknown,f,smokes
24,overweight,regular,rarely,graduate,65.0,has_pets,f,no
40,,regular,rarely,other,70.0,likes_pets,m,smokes
40,fit,regular,rarely,student,67.0,likes_pets,f,no
42,fit,regular,rarely,graduate,66.0,unknown,f,no
25,slim,regular,rarely,graduate,69.0,unknown,m,smokes
60,fit,regular,rarely,graduate,72.0,unknown,m,no
26,,regular,rarely,graduate,65.0,likes_pets,m,no
30,fit,regular,rarely,graduate,64.0,likes_pets,f,no
49,fit,regular,no,graduate,63.0,likes_pets,m,no
37,overweight,regular,rarely,student,62.0,likes_pets,f,no
54,fit,regular,often,graduate,76.0,unknown,m,no
29,fit,regular,,other,74.0,unknown,m,no
34,slim,regular,rarely,graduate,67.0,unknown,f,no
35,average,regular,rarely,graduate,71.0,has_pets,f,no
30,average,regular,rarely,graduate,67.0,likes_pets,f,no
39,fit,regular,rarely,graduate,64.0,unknown,f,no
33,average,regular,rarely,graduate,67.0,likes_pets,m,smokes
31,overweight,regular,rarely,student,64.0,unknown,f,no
29,,regular,rarely,graduate,70.0,unknown,m,no
28,average,regular,rarely,graduate,67.0,likes_pets,m,smokes
41,fit,regular,rarely,graduate,67.0,likes_pets,m,no
40,fit,regular,rarely,other,74.0,unknown,m,no
29,,vegetarian,,graduate,67.0,unknown,f,no
26,,regular,,other,74.0,unknown,m,no
30,fit,regular,rarely,other,67.0,unknown,m,no
51,average,regular,rarely,graduate,66.0,likes_pets,m,smokes
58,average,regular,rarely,graduate,60.0,unknown,f,no
61,average,regular,rarely,graduate,65.0,unknown,f,no
42,fit,regular,rarely,graduate,72.0,likes_pets,m,smokes
30,average,regular,rarely,other,66.0,has_pets,f,no
45,fit,regular,rarely,graduate,71.0,likes_pets,m,no
62,average,vegetarian,often,graduate,67.0,likes_pets,f,no
27,fit,regular,rarely,other,64.0,has_pets,f,no
45,fit,regular,rarely,graduate,70.0,has_pets,m,no
56,overweight,regular,rarely,student,63.0,likes_pets,f,no
56,slim,regular,rarely,high_school,62.0,likes_pets,f,no
29,fit,regular,often,graduate,77.0,unknown,m,no
33,fit,regular,,other,73.0,unknown,m,no
32,fit,regular,rarely,graduate,59.0,likes_pets,m,no
24,average,regular,rarely,student,71.0,likes_pets,m,no
51,overweight,regular,rarely,graduate,60.0,likes_pets,m,no
33,average,regular,rarely,graduate,76.0,has_pets,m,smokes
53,overweight,regular,rarely,graduate,69.0,has_pets,m,no
27,average,regular,rarely,student,68.0,likes_pets,m,no
26,overweight,regular,often,other,68.0,unknown,m,smokes
25,fit,regular,rarely,graduate,70.0,likes_pets,m,smokes
41,,regular,rarely,graduate,64.0,likes_pets,f,no
32,average,regular,no,graduate,69.0,unknown,m,no
26,,regular,rarely,other,75.0,unknown,m,smokes
37,fit,regular,rarely,student,73.0,likes_pets,m,no
25,fit,regular,rarely,graduate,67.0,likes_pets,f,no
27,average,vegan,rarely,graduate,68.0,likes_pets,f,no
31,fit,regular,rarely,graduate,65.0,unknown,f,no
36,fit,regular,rarely,graduate,70.0,unknown,m,no
37,fit,regular,rarely,graduate,65.0,likes_pets,m,smokes
38,average,regular,rarely,graduate,65.0,likes_pets,f,no
24,fit,vegetarian,rarely,graduate,70.0,unknown,f,no
30,average,regular,rarely,high_school,74.0,has_pets,m,smokes
32,fit,regular,rarely,graduate,66.0,likes_pets,f,no
28,,regular,rarely,graduate,70.0,likes_pets,m,no
44,average,regular,rarely,other,68.0,unknown,m,smokes
42,fit,regular,no,student,71.0,has_pets,m,no
40,fit,regular,rarely,graduate,66.0,likes_pets,f,no
33,fit,regular,rarely,graduate,67.0,likes_pets,m,no
30,average,regular,rarely,graduate,63.0,likes_pets,f,no
28,fit,vegetarian,no,graduate,67.0,likes_pets,f,no
34,overweight,regular,rarely,student,68.0,likes_pets,f,no
40,average,regular,rarely,graduate,59.0,unknown,f,no
32,fit,regular,rarely,graduate,71.0,unknown,m,no
29,fit,regular,rarely,student,66.0,unknown,m,no
36,fit,regular,rarely,graduate,73.0,likes_pets,m,no
52,slim,regular,no,graduate,75.0,has_pets,m,no
24,fit,regular,rarely,graduate,67.0,unknown,m,no
23,overweight,vegan,rarely,graduate,73.0,likes_pets,m,no
47,fit,regular,rarely,graduate,72.0,likes_pets,m,no
22,slim,regular,rarely,graduate,63.0,likes_pets,f,no
22,fit,regular,rarely,other,72.0,likes_pets,m,no
30,fit,regular,rarely,graduate,72.0,unknown,m,no
27,average,regular,often,student,74.0,likes_pets,m,smokes
26,fit,regular,rarely,graduate,69.0,unknown,m,no
25,fit,regular,rarely,graduate,69.0,likes_pets,f,no
24,slim,regular,often,other,62.0,unknown,f,no
18,slim,regular,rarely,other,60.0,unknown,f,smokes
60,overweight,regular,rarely,graduate,64.0,unknown,f,no
33,,vegetarian,rarely,student,61.0,likes_pets,f,no
30,average,regular,rarely,graduate,60.0,likes_pets,f,no
36,fit,regular,rarely,graduate,69.0,unknown,m,no
30,fit,regular,rarely,graduate,66.0,unknown,f,no
39,fit,regular,rarely,graduate,69.0,unknown,m,no
29,fit,regular,rarely,graduate,68.0,unknown,m,no
36,overweight,regular,rarely,other,69.0,has_pets,m,no
34,average,regular,often,other,77.0,likes_pets,m,no
34,fit,regular,rarely,graduate,70.0,unknown,m,no
36,fit,regular,rarely,graduate,65.0,unknown,m,no
31,fit,regular,rarely,graduate,72.0,likes_pets,m,no
32,average,regular,often,graduate,71.0,likes_pets,m,no
25,fit,regular,rarely,other,66.0,unknown,m,no
26,slim,regular,often,graduate,66.0,likes_pets,f,no
30,fit,regular,rarely,graduate,63.0,unknown,f,no
51,fit,regular,rarely,student,72.0,likes_pets,m,smokes
63,average,regular,rarely,graduate,65.0,unknown,f,no
28,,regular,rarely,graduate,70.0,likes_pets,m,no
27,fit,regular,rarely,graduate,71.0,unknown,m,no
39,,regular,rarely,graduate,67.0,unknown,f,no
54,fit,regular,rarely,graduate,68.0,unknown,m,no
31,slim,regular,rarely,graduate,63.0,likes_pets,f,no
33,fit,regular,rarely,graduate,66.0,likes_pets,f,no
29,fit,regular,no,graduate,66.0,has_pets,f,no
32,fit,regular,rarely,graduate,73.0,unknown,m,no
31,fit,regular,rarely,graduate,66.0,has_pets,f,no
30,average,regular,rarely,graduate,77.0,likes_pets,m,no
34,fit,regular,,graduate,72.0,likes_pets,m,no
42,average,regular,often,graduate,69.0,likes_pets,m,no
28,fit,regular,rarely,graduate,68.0,likes_pets,m,no
37,fit,regular,,other,66.0,unknown,f,no
31,average,regular,rarely,graduate,71.0,has_pets,m,no
24,fit,regular,rarely,graduate,64.0,unknown,f,no
37,fit,regular,rarely,graduate,66.0,likes_pets,f,no
41,fit,regular,rarely,graduate,66.0,unknown,f,no
68,average,regular,no,other,67.0,unknown,m,no
36,slim,vegetarian,rarely,graduate,73.0,unknown,m,no
23,average,regular,rarely,student,69.0,likes_pets,f,no
38,fit,regular,rarely,graduate,65.0,unknown,f,no
30,slim,vegan,rarely,other,69.0,unknown,f,no
31,fit,regular,no,graduate,69.0,unknown,f,smokes
26,average,regular,rarely,graduate,65.0,likes_pets,f,no
44,overweight,regular,often,other,72.0,unknown,m,no
31,fit,regular,often,graduate,72.0,unknown,m,no
38,fit,regular,rarely,graduate,70.0,unknown,m,no
40,average,regular,rarely,graduate,66.0,unknown,f,no
39,overweight,regular,often,student,68.0,likes_pets,f,no
40,slim,regular,rarely,graduate,73.0,likes_pets,m,smokes
25,fit,regular,rarely,graduate,71.0,likes_pets,m,no
38,average,regular,rarely,graduate,64.0,unknown,m,no
33,average,regular,rarely,graduate,72.0,unknown,m,no
38,fit,regular,rarely,graduate,74.0,likes_pets,m,no
38,,regular,rarely,graduate,68.0,likes_pets,m,no
64,fit,regular,rarely,graduate,64.0,unknown,f,no
29,overweight,regular,often,graduate,60.0,likes_pets,f,smokes
27,average,regular,rarely,student,74.0,likes_pets,m,no
23,slim,vegetarian,rarely,graduate,73.0,unknown,m,smokes
34,average,regular,rarely,other,63.0,likes_pets,f,no
57,fit,regular,no,graduate,68.0,likes_pets,f,no
31,average,vegan,rarely,graduate,64.0,likes_pets,f,no
45,overweight,regular,rarely,high_school,67.0,likes_pets,f,no
55,average,regular,no,graduate,66.0,likes_pets,f,no
35,overweight,regular,rarely,other,64.0,likes_pets,f,no
31,average,regular,rarely,graduate,70.0,unknown,m,no
30,fit,regular,rarely,graduate,72.0,likes_pets,m,no
39,slim,regular,rarely,graduate,67.0,has_pets,f,no
26,slim,regular,no,other,75.0,likes_pets,m,smokes
40,fit,vegetarian,,other,64.0,unknown,f,no
29,fit,regular,rarely,graduate,73.0,unknown,m,no
37,average,regular,rarely,graduate,67.0,has_pets,m,no
29,fit,regular,rarely,graduate,70.0,likes_pets,m,no
28,average,regular,rarely,student,74.0,likes_pets,m,no
23,overweight,vegetarian,rarely,graduate,62.0,has_pets,f,no
62,fit,regular,rarely,graduate,62.0,unknown,f,no
55,fit,regular,no,graduate,70.0,unknown,m,no
39,fit,regular,rarely,other,67.0,unknown,f,smokes
30,average,regular,often,graduate,72.0,likes_pets,m,no
32,fit,regular,rarely,graduate,68.0,unknown,f,no
36,average,regular,rarely,graduate,65.0,likes_pets,f,no
35,slim,regular,rarely,graduate,71.0,unknown,m,no
22,fit,regular,rarely,graduate,68.0,unknown,f,smokes
31,,regular,often,other,68.0,likes_pets,f,smokes
24,average,regular,no,student,69.0,likes_pets,f,no
37,fit,regular,often,graduate,72.0,likes_pets,m,no
37,slim,regular,rarely,graduate,65.0,unknown,f,no
52,fit,regular,rarely,graduate,71.0,likes_pets,m,no
37,average,regular,rarely,graduate,70.0,unknown,m,no
45,fit,regular,often,graduate,64.0,unknown,f,no
26,fit,vegetarian,rarely,graduate,72.0,likes_pets,m,no
34,fit,regular,,graduate,64.0,has_pets,f,no
27,fit,regular,often,graduate,69.0,likes_pets,m,no
49,average,regular,rarely,other,68.0,likes_pets,m,no
49,fit,regular,rarely,graduate,62.0,likes_pets,f,smokes
47,average,regular,rarely,graduate,67.0,likes_pets,f,smokes
