Score,Text
0.542,"""Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism."""
0.271,"""their whole team is limited when they're on the field. #terrible"""
0.729,"""What an actual nightmare"""
0.620,"""More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long"""
0.292,"""On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #crime #documentary #reallife"""
0.776,"""hi my names anxiety and i have shaun"""
0.620,"""#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia"""
0.354,"""I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo"""
0.854,"""bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy"""
0.562,"""I'm afraid she's the goat you libeling people? #goat #libeling"""
0.500,"""but what I am doing is in my control, #AvoidMMT , you guys are #terrible"""
0.146,"""Michael Carrick should start every game for United and England"""
0.208,"""It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, ! Still kicking myself for being to shy to hug ."""
0.458,"""8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco"""
0.500,"""I can never find the exact #emoji that I'm after at the exact moment that I need it #nuclear #missiles.\n\n#IndianArmy"""
0.812,"""Connor said he's worried that Jack will steal his girls on a night out #nervous"""
0.646,"""I'm so old next Friday. So super old😩💔 I dread birthdays"""
0.792,"""I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair"""
0.250,"""hey, y'all announced it like immediately after I asked. Nice. Thanks y'all"""
0.292,"""But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm"""
0.271,"""don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!"""
0.417,"""Whatt a trailerrrr !!! #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore"""
0.521,"""so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!"""
0.667,"""I have a fear of failure but no urge to be productive"""
0.354,"""—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—"""
0.396,"""Check out - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm"""
0.167,"""My roommate: it's okay that we can't spell because we have autocorrect. #firstworldprobs"""
0.604,"""we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile #bully"""
0.917,"""Why do I have such bad anxiety it's annoying"""
0.417,"""speaking of ex cobblers, saw Ricky Holmes at Charlton last week.. tracking back &amp; defending... I dread seeing Gorre on ball.."""
0.854,"""thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6"""
0.229,"""KA- like the start of cake and then Like saying C - if that makes sense 😭😂"""
0.750,"""I don't know how people can binge watch horror films ...ALONE!😓😰"""
0.229,"""At the end of the day I know that my kids will never worry about me leaving them 💕"""
0.750,"""Put my passport in a safe back after getting back from Australia 🌏. Only problem is now I can't remember where the safe is!! #panic 🛂"""
0.125,"""The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork"""
0.125,"""Chart music is pretty much ALL the same.."""
0.708,"""😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1"""
0.396,"""Starting not to give a fuck and stopped fearing the consequence"""
0.708,"""THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic"""
0.688,"""Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror"""
0.521,"""tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #whereismyfurniture"""
0.060,"""awe, I love you kid!!"""
0.479,"""Anyone else find 'anniversary windows 10 update 1607' a Complete #nightmare"""
0.979,"""I feel like I am drowning. #depression #anxiety #falure #worthless"""
0.550,"""%95 of Iraqi political was fighting with Iran against Iraq in 80s %99 of terror in Iraq is Iranian"""
0.660,"""yeah whatever, whahibbi are #muslims just a sect, as you know, #islam is synonymous with #rape and #terrorism"""
0.458,"""just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney"""
0.625,"""this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!"""
0.458,"""☊Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety."""
0.542,"""can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare"""
0.565,"""jesus ok an alarming percentage of my teachers ths year dont have a s ingle thoughtful bone in their bodies . its gonna b an interesting yr"""
0.327,"""Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani"""
0.396,"""Want to start a biker gang together when the GTA Online Biker DLC comes out?"""
0.125,"""I've said it before and I'll say it again: It's God! All God! Only God! #archippusawakening #entirelybyhisgrace"""
0.146,"""awe, miss y'all too!:)"""
0.396,"""I don't know what WiFi/ISP Rivertide Suites in Seaside #Oregon uses. But 53ms ping best I can get and a D/L test won't complete.."""
0.375,"""only offering 6 moth warranty #ps4pro #truth #ripoff"""
0.333,"""shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone."""
0.250,"""I could pop round"""
0.700,"""Got to be up in 4 hours to go back to work #cantsleep #excited #nervous"""
0.667,"""Onus is on #Pak to act against #terror groups which find safe havens and all types of support for cross border terror: #MEA"""
0.615,"""Late night #thoughts. Feeling #restless."""
0.312,"""what about #publictransport to &amp; from #CanberraAirport. Most cities have. Mr Barr very #coy on."""
0.708,"""these horrific situations will only get worse if trump is elected. vote Hillary."""
0.842,"""Need good vibes for my doctors appointment tomorrow! #nervous"""
0.375,"""evidently feels above #norms. SHOW the #tax return, if you have nothing to"""
0.542,"""#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present."""
0.688,"""Bout ta get my on up in here! #nervous #icantholdmybreaththatlong"""
0.616,"""mmmm i'm kinda sad i hope i can shake this before school"""
0.292,"""Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear"""
0.794,"""This is awful"""
0.688,"""I would just give her with their naked body. #afraid"""
0.521,"""I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement."""
0.312,"""now I'm really excited for November! Hope they're not all horrid chavs though 😅"""
0.479,"""I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh"""
0.500,"""On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife"""
0.417,"""It's 5:55am. I'm hungry but there is no food."""
0.667,"""wow if i need to start over on SIF im prob gonna just die"""
0.438,"""I'll be okay don't worry"""
0.519,"""Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare"""
0.229,"""Aberdeen st Johnstone, let's see who can punt it the furthest"""
0.271,"""watched the cobblers loads this season how is gorre a pro footballler terrible"""
0.438,"""Mom you remember when Narley died? You cried like a baby!"""
0.646,"""I dread the comparisons to Queen Máxima. Guarantee I will lose followers when that happens."""
0.292,"""You know you exercised good when your limbs are shaking afterwards 😂"""
0.479,"""LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:"""
0.438,"""is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems."""
0.479,"""I just want to be in Canada rn 😭 awe"""
0.875,"""6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed"""
0.083,"""just had a steak pie supper"""
0.854,"""Life long fear of havin a shit and a spider crawls up ya bum"""
0.167,"""I'm ready for October. Cooler weather and more #horror flicks on TV."""
0.400,"""The more videos post, the more i am convinced i might should not have done that #Brendonati"""
0.521,"""God we need a new goal keeper! They’re both horrific."""
0.540,"""On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?"""
0.333,"""#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪"""
0.667,"""When your body says FUCK YOU BITCH, You ain't sleeping\n #sleep #cantsleep #drained"""
0.771,"""there are magpies gathering around me help I'm going to be swooped ! #terrorism"""
0.723,""".&amp; her Super PAC in full #panic mode over #momentum!\n\n#TrumpPence16 #MAGA"""
0.625,"""He accusd India of HR violations in Kashmir BUT refusd to name India's role in fomenting terror in Pakistan through TTP, BLA &amp; MQM.shame #ZH"""
0.438,"""dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS"""
0.229,"""I never let anything below me concern me."""
0.500,"""What did y'all do to your app It's horrible. #horrible. Worst except once ever"""
